basho,day,rikishi1,win1,rikishi2,win2,kimarite
2017.01,10,Kotokobayashi,0,Asanoshima,1,oshidashi
2017.01,10,Kotonoshima,0,Masutenryu,1,yorikiri
2017.01,10,Buken,0,Kokuryunami,1,shitatenage
2017.01,10,Okuniasahi,0,Daiseiryu,1,yorikiri
2017.01,10,Takataisho,0,Tsubakifuji,1,yoritaoshi
2017.01,10,Reon,1,Daishojo,0,oshidashi
2017.01,10,Kobayashi,1,Fudano,0,hatakikomi
2017.01,10,Ishihara,0,Kotoseigo,1,sukuinage
2017.01,10,Imafuku,1,Tochimitsuru,0,okuridashi
2017.01,10,Kotoyamato,1,Hokutoyu,0,uwatenage
2017.01,10,Shinyashiki,0,Hokutogo,1,tsukiotoshi
2017.01,10,Akitoba,1,Saito,0,tsukidashi
2017.01,10,Zendaisho,1,Hokuseikai,0,uwatenage
2017.01,10,Hokutosho,0,Asaokado,1,yorikiri
2017.01,10,Miyanofuji,1,Chiyooume,0,yorikiri
2017.01,10,Takakiho,0,Yamamoto,1,hatakikomi
2017.01,10,Kanryu,1,Sakaguchi,0,uwatenage
2017.01,10,Sadanogo,1,Tochisato,0,yorikiri
2017.01,10,Tatsukaze,1,Hao,0,shitatenage
2017.01,10,Mibu,0,Hirose,1,hatakikomi
2017.01,10,Hamadayama,0,Kotomiyakura,1,oshidashi
2017.01,10,Takaseiryu,1,Yamatonami,0,kotenage
2017.01,10,Surugafuji,0,Tosahikari,1,shitatedashinage
2017.01,10,Ryutsukasa,1,Kotorikuzan,0,oshidashi
2017.01,10,Toseima,0,Daishoko,1,yoritaoshi
2017.01,10,Matsuyama,0,Mutsukaze,1,yorikiri
2017.01,10,Tsugaruumi,1,Nakao,0,yorikiri
2017.01,10,Nakashima,0,Tagonofuji,1,oshidashi
2017.01,10,Toryu,0,Azumasho,1,yorikiri
2017.01,10,Fujisato,1,Kitadaichi,0,hikiotoshi
2017.01,10,Kasugamine,1,Hokutonami,0,tsukiotoshi
2017.01,10,Kasugaryu,1,Yasui,0,oshidashi
2017.01,10,Ginseizan,1,Sazanami,0,oshidashi
2017.01,10,Wakasenryu,0,Ikeru,1,yorikiri
2017.01,10,Yuma,0,Kyokuhozan,1,oshidashi
2017.01,10,Hayate,0,Matsuda,1,oshidashi
2017.01,10,Yoshinokuni,0,Minatosho,1,oshidashi
2017.01,10,Takunoumi,1,Obara,0,yorikiri
2017.01,10,Wayama,0,Hokutoshin,1,okuritaoshi
2017.01,10,Fujinokaze,0,Asatenmai,1,oshidashi
2017.01,10,Haruminato,0,Toho,1,tsukiotoshi
2017.01,10,Wakahizen,1,Daitenpaku,0,yorikiri
2017.01,10,Kototaiki,0,Koshinishiki,1,kotenage
2017.01,10,Tochikasuga,1,Okuma,0,hikiotoshi
2017.01,10,Sakaekaze,0,Tokinowaka,1,yorikiri
2017.01,10,Awajiumi,1,Uchida,0,yoritaoshi
2017.01,10,Hienriki,0,Takamiryu,1,hatakikomi
2017.01,10,Kotorikisen,0,Minatoryu,1,yorikiri
2017.01,10,Kototsubasa,0,Fujinohana,1,yoritaoshi
2017.01,10,Ohata,0,Saio,1,hatakikomi
2017.01,10,Tochinoshima,1,Narumi,0,hikiotoshi
2017.01,10,Tenichi,1,Teraoumi,0,hatakikomi
2017.01,10,Shobushi,1,Ako,0,oshidashi
2017.01,10,Daishozen,1,Maenofuji,0,tsukidashi
2017.01,10,Hamaminato,1,Inoue,0,yorikiri
2017.01,10,Suekawa,1,Ryuseio,0,hatakikomi
2017.01,10,Wakanofuji,1,Hasugeyama,0,oshidashi
2017.01,10,Hagane,1,Ebisumaru,0,yorikiri
2017.01,10,Shingaku,1,Asanotosa,0,yorikiri
2017.01,10,Yoshifuji,1,Kirinoryu,0,oshidashi
2017.01,10,Shohoryu,1,Sadanokuni,0,oshidashi
2017.01,10,Okinohama,1,Omoto,0,shitatenage
2017.01,10,Baraki,0,Hisanotora,1,hatakikomi
2017.01,10,Chiyoraizan,0,Obamaumi,1,oshitaoshi
2017.01,10,Tetsuyuzan,0,Ikegawa,1,yorikiri
2017.01,10,Kihonoumi,0,Kotonoshu,1,oshidashi
2017.01,10,Dewanojo,0,Kotohayato,1,oshidashi
2017.01,10,Denzan,0,Karatsuumi,1,hikiotoshi
2017.01,10,Kaizen,0,Kainishiki,1,fusen
2017.01,10,Kaonishiki,1,Yamatoarashi,0,hikiotoshi
2017.01,10,Tomisakae,1,Daishoiwa,0,oshidashi
2017.01,10,Honda,0,Hokaho,1,oshidashi
2017.01,10,Kirinofuji,0,Kainoryu,1,yorikiri
2017.01,10,Chiyonokatsu,0,Genkaiho,1,yoritaoshi
2017.01,10,Kaorufuji,1,Fukamiyama,0,yorikiri
2017.01,10,Komakiryu,0,Hokutoshu,1,kotenage
2017.01,10,Okoryu,0,Hokutokawa,1,oshidashi
2017.01,10,Oki,1,Koshinoryu,0,hatakikomi
2017.01,10,Sagatsukasa,1,Takakento,0,oshidashi
2017.01,10,Shonannoumi,0,Masutoo,1,yorikiri
2017.01,10,Suzaku,1,Oazuma,0,okurinage
2017.01,10,Komanokuni,1,Yuki,0,oshidashi
2017.01,10,Katsunofuji,0,Takamisato,1,hatakikomi
2017.01,10,Koba,1,Rikito,0,tsukiotoshi
2017.01,10,Daishoryu,0,Rendaiyama,1,yorikiri
2017.01,10,Chiyoarashi,1,Azumasato,0,oshidashi
2017.01,10,Higonojo,0,Chiyosakae,1,oshidashi
2017.01,10,Kotaro,0,Yamatofuji,1,hatakikomi
2017.01,10,Dewaotori,0,Kotokuzan,1,okuridashi
2017.01,10,Tochinobori,0,Kansei,1,okuridashi
2017.01,10,Terao,0,Ichiki,1,tsukiotoshi
2017.01,10,Abi,1,Nankairiki,0,oshidashi
2017.01,10,Oiwato,0,Nionoumi,1,hatakikomi
2017.01,10,Kiribayama,0,Kizaki,1,okuridashi
2017.01,10,Ryuonami,0,Goryu,1,oshidashi
2017.01,10,Tochinohama,0,Irie,1,shitatehineri
2017.01,10,Hakuyozan,0,Masunosho,1,oshidashi
2017.01,10,Shimanoumi,1,Kagamio,0,oshidashi
2017.01,10,Irodori,1,Jokoryu,0,oshidashi
2017.01,10,Akiseyama,1,Akua,0,yoritaoshi
2017.01,10,Meisei,1,Tamaki,0,yoritaoshi
2017.01,10,Goshi,1,Mugendai,0,yorikiri
2017.01,10,Toyonoshima,1,Takagenji,0,yorikiri
2017.01,10,Daiamami,1,Satoyama,0,yorikiri
2017.01,10,Amuru,0,Rikishin,1,tsukiotoshi
2017.01,10,Kizenryu,0,Amakaze,1,uwatedashinage
2017.01,10,Wakanoshima,1,Tsurugisho,0,yorikiri
2017.01,10,Terutsuyoshi,0,Kotoeko,1,yoritaoshi
2017.01,10,Kitataiki,0,Asahisho,1,hansoku
2017.01,10,Seiro,0,Homarefuji,1,oshidashi
2017.01,10,Ryuden,1,Azumaryu,0,yorikiri
2017.01,10,Ura,0,Onosho,1,tsukitaoshi
2017.01,10,Yamaguchi,0,Chiyomaru,1,hikiotoshi
2017.01,10,Kyokushuho,0,Tokushoryu,1,yorikiri
2017.01,10,Aminishiki,0,Daieisho,1,tsukidashi
2017.01,10,Toyohibiki,0,Oyanagi,1,sukuinage
2017.01,10,Kyokutaisei,1,Hidenoumi,0,uwatenage
2017.01,10,Sadanoumi,0,Ichinojo,1,yorikiri
2017.01,10,Kagayaki,1,Gagamaru,0,yorikiri
2017.01,10,Chiyootori,1,Nishikigi,0,shitatenage
2017.01,10,Takanoiwa,0,Chiyotairyu,1,hikiotoshi
2017.01,10,Osunaarashi,0,Sokokurai,1,yorikiri
2017.01,10,Takakeisho,0,Chiyonokuni,1,hatakikomi
2017.01,10,Myogiryu,0,Daishomaru,1,tsukiotoshi
2017.01,10,Chiyoo,1,Aoiyama,0,uwatenage
2017.01,10,Chiyoshoma,0,Ishiura,1,okuritaoshi
2017.01,10,Takekaze,1,Hokutofuji,0,hatakikomi
2017.01,10,Kaisei,0,Yoshikaze,1,shitatedashinage
2017.01,10,Tochiozan,0,Kotoyuki,1,tsukidashi
2017.01,10,Okinoumi,0,Endo,1,yorikiri
2017.01,10,Shohozan,0,Arawashi,1,tottari
2017.01,10,Takayasu,1,Takarafuji,0,oshidashi
2017.01,10,Mitakeumi,1,Shodai,0,yoritaoshi
2017.01,10,Kisenosato,1,Terunofuji,0,yorikiri
2017.01,10,Kotoshogiku,0,Goeido,1,katasukashi
2017.01,10,Kakuryu,0,Tamawashi,1,tsukidashi
2017.01,10,Ikioi,0,Hakuho,1,tsukiotoshi
2017.01,11,Wakaichiro,0,Kenshin,1,oshidashi
2017.01,11,Noborifuji,1,Kawaguchi,0,yorikiri
2017.01,11,Ryuki,1,Miura,0,yorikiri
2017.01,11,Higohikari,0,Yanagawa,1,yorikiri
2017.01,11,Oatari,0,Fujihisashi,1,oshidashi
2017.01,11,Tatsunofuji,0,Shoryudo,1,yorikiri
2017.01,11,Moriurara,1,Toranofuji,0,oshidashi
2017.01,11,Ozaki,0,Fukunofuji,1,oshidashi
2017.01,11,Hikarifuji,1,Sakura,0,yorikiri
2017.01,11,Isamufuji,1,Asahinishiki,0,okuridashi
2017.01,11,Fubu,0,Tomiyama,1,uwatenage
2017.01,11,Hokuyozakura,1,Sawanofuji,0,oshidashi
2017.01,11,Maeta,0,Kinjo,1,tsukitaoshi
2017.01,11,Fukuazuma,1,Fukuminato,0,shitatenage
2017.01,11,Asashiomoto,0,Watatani,1,yorikiri
2017.01,11,Bandaisan,1,Yamashita,0,yoritaoshi
2017.01,11,Hamaazuma,1,Kodera,0,oshitaoshi
2017.01,11,Nakaishi,0,Ezuka,1,shitatenage
2017.01,11,Sorakaze,0,Kototaiko,1,yoritaoshi
2017.01,11,Takamayama,0,Ichinoryu,1,oshidashi
2017.01,11,Sugano,1,Kakutaiki,0,yorikiri
2017.01,11,Byakkomaru,1,Fujinotani,0,yoritaoshi
2017.01,11,Momochizakura,0,Kitasatsuma,1,yorikiri
2017.01,11,Teraowaka,0,Chida,1,yorikiri
2017.01,11,Hitomi,0,Fukuda,1,shitatenage
2017.01,11,Shiraseyama,0,Miyazakiyama,1,yorikiri
2017.01,11,Kasuganami,1,Motokiyama,0,oshidashi
2017.01,11,Adachi,1,Kotokobayashi,0,oshidashi
2017.01,11,Gagyusan,1,Tatsunoumi,0,tokkurinage
2017.01,11,Yoshimura,1,Asanoshima,0,sukuinage
2017.01,11,Kotonoshima,1,Kameoka,0,oshidashi
2017.01,11,Asamorimoto,1,Mimurodake,0,shitatenage
2017.01,11,Tokkoriki,0,Masutenryu,1,yoritaoshi
2017.01,11,Hokutoryu,0,Daishojo,1,yorikiri
2017.01,11,Kyokuhikari,0,Yoshizaki,1,oshidashi
2017.01,11,Takataisho,0,Asayokomichi,1,yorikiri
2017.01,11,Imafuku,0,Kobayashi,1,oshitaoshi
2017.01,11,Kotouruga,1,Hokutoyu,0,yorikiri
2017.01,11,Kotoyamato,0,Haguroho,1,tsukiotoshi
2017.01,11,Hokutoiwami,0,Hibikiryu,1,kotenage
2017.01,11,Tokiryu,1,Hamamiryu,0,oshidashi
2017.01,11,Asaokado,1,Saito,0,yoritaoshi
2017.01,11,Hokutosho,1,Terunosato,0,oshidashi
2017.01,11,Zendaisho,1,Amamidake,0,yorikiri
2017.01,11,Takakiho,1,Miyanofuji,0,yoritaoshi
2017.01,11,Hokuseikai,1,Toseima,0,yorikiri
2017.01,11,Hokutohomare,0,Midorifuji,1,katasukashi
2017.01,11,Nishikifuji,1,Kotoseigo,0,yoritaoshi
2017.01,11,Hao,0,Kotomiyakura,1,sukuinage
2017.01,11,Mibu,0,Tsurugikaze,1,tsukiotoshi
2017.01,11,Tochisato,0,Yamatonami,1,yorikiri
2017.01,11,Kotohayashi,1,Ryutsukasa,0,okuridashi
2017.01,11,Kototora,0,Takashinryu,1,hatakikomi
2017.01,11,Fujiarashi,1,Daishoko,0,yorikiri
2017.01,11,Okunisato,0,Surugafuji,1,hikiotoshi
2017.01,11,Toryu,1,Matsuyama,0,hatakikomi
2017.01,11,Onokura,0,Kitadaichi,1,oshidashi
2017.01,11,Tagonofuji,0,Azumasho,1,yoritaoshi
2017.01,11,Iida,0,Yasui,1,oshidashi
2017.01,11,Fujisato,0,Kiryu,1,oshidashi
2017.01,11,Kasugaryu,1,Ginseizan,0,uwatenage
2017.01,11,Daishomune,0,Kotokensei,1,oshidashi
2017.01,11,Kamiyutaka,0,Hayate,1,hatakikomi
2017.01,11,Oisato,0,Haruhikari,1,yorikiri
2017.01,11,Arikawa,1,Kirizakura,0,oshidashi
2017.01,11,Kyokuhozan,1,Takei,0,shitatenage
2017.01,11,Yutsukasa,0,Ikeru,1,yorikiri
2017.01,11,Sakaefuji,0,Obara,1,yorikiri
2017.01,11,Tokushuzan,0,Umeno,1,hatakikomi
2017.01,11,Saidaiji,1,Wayama,0,oshidashi
2017.01,11,Sadanohana,0,Koshinishiki,1,oshidashi
2017.01,11,Mienosato,0,Daitenpaku,1,oshidashi
2017.01,11,Okuma,0,Fujitaisei,1,uwatenage
2017.01,11,Tochikasuga,0,Tokinowaka,1,yorikiri
2017.01,11,Awajiumi,1,Takamiryu,0,shitatedashinage
2017.01,11,Sadahikari,0,Kotoinagaki,1,oshidashi
2017.01,11,Amanoshima,1,Kototsubasa,0,ashitori
2017.01,11,Kasugakuni,1,Tochinoshima,0,hatakikomi
2017.01,11,Fujinoumi,1,Hokuyozan,0,oshidashi
2017.01,11,Dairaido,1,Yokuyusei,0,oshidashi
2017.01,11,Ako,1,Takatenshu,0,yorikiri
2017.01,11,Kisenowaka,0,Asayamabana,1,oshidashi
2017.01,11,Shobushi,0,Daishozen,1,oshidashi
2017.01,11,Wakanofuji,0,Inoue,1,kubinage
2017.01,11,Fujinowaka,0,Maenofuji,1,yorikiri
2017.01,11,Akatsuki,0,Hasugeyama,1,yorikiri
2017.01,11,Shingaku,0,Hagane,1,abisetaoshi
2017.01,11,Yoshifuji,0,Asanotosa,1,hikiotoshi
2017.01,11,Hokutohana,0,Aratora,1,yorikiri
2017.01,11,Kirinoryu,1,Sadanokuni,0,shitatenage
2017.01,11,Omoto,1,Sakae,0,tsukiotoshi
2017.01,11,Ikegawa,1,Itadaki,0,oshidashi
2017.01,11,Hisanotora,1,Wakaryusei,0,tsukidashi
2017.01,11,Kisenoyama,0,Takemasa,1,hikkake
2017.01,11,Dewanojo,1,Karatsuumi,0,yorikiri
2017.01,11,Kainishiki,0,Onami,1,kotenage
2017.01,11,Denzan,1,Asanojo,0,yorikiri
2017.01,11,Hirotsukasa,1,Kosei,0,sotogake
2017.01,11,Kotohayato,1,Kaonishiki,0,oshidashi
2017.01,11,Kotootori,0,Yamatoarashi,1,oshidashi
2017.01,11,Chiyonoumi,1,Sumanoumi,0,oshidashi
2017.01,11,Hamayutaka,1,Kaiseio,0,hatakikomi
2017.01,11,Kotodairyu,0,Hokutoo,1,yorikiri
2017.01,11,Honda,0,Kotofukujuno,1,yoritaoshi
2017.01,11,Genkaiho,1,Daishoiwa,0,shitatenage
2017.01,11,Komakiryu,0,Nishiyama,1,utchari
2017.01,11,Kaorufuji,1,Kirinofuji,0,yoritaoshi
2017.01,11,Okoryu,1,Hokutoshu,0,oshidashi
2017.01,11,Kotokamatani,0,Fukugoriki,1,tsukiotoshi
2017.01,11,Koshinoryu,0,Shonannoumi,1,hatakikomi
2017.01,11,Sagatsukasa,1,Hatooka,0,oshidashi
2017.01,11,Shoketsu,0,Musashiumi,1,yorikiri
2017.01,11,Rao,0,Kotomisen,1,kotenage
2017.01,11,Okinofuji,1,Komanokuni,0,yorikiri
2017.01,11,Asahiryu,1,Takaryu,0,tsukiotoshi
2017.01,11,Keitenkai,1,Nogami,0,kirikaeshi
2017.01,11,Higoarashi,1,Onojo,0,yorikiri
2017.01,11,Byakko,1,Rendaiyama,0,oshidashi
2017.01,11,Azumasato,0,Akinokawa,1,hatakikomi
2017.01,11,Higonojo,1,Kotokuzan,0,yorikiri
2017.01,11,Yamatofuji,1,Tokushinho,0,hatakikomi
2017.01,11,Kizaki,0,Abi,1,oshidashi
2017.01,11,Nionoumi,0,Goryu,1,oshidashi
2017.01,11,Kagamio,0,Gochozan,1,oshidashi
2017.01,11,Sadanofuji,0,Asakoki,1,tsukidashi
2017.01,11,Takayoshitoshi,0,Ishibashi,1,yorikiri
2017.01,11,Meisei,0,Takagenji,1,yorikiri
2017.01,11,Daishoho,1,Mugendai,0,hatakikomi
2017.01,11,Fujiazuma,1,Shiba,0,oshitaoshi
2017.01,11,Tenkaiho,0,Kairyu,1,tsukidashi
2017.01,11,Asabenkei,1,Shotenro,0,tsukidashi
2017.01,11,Tochimaru,1,Asasekiryu,0,oshidashi
2017.01,11,Kitaharima,0,Toyonoshima,1,hatakikomi
2017.01,11,Daiamami,1,Rikishin,0,oshidashi
2017.01,11,Kizenryu,0,Ryuden,1,yoritaoshi
2017.01,11,Amuru,0,Homarefuji,1,oshidashi
2017.01,11,Terutsuyoshi,0,Amakaze,1,hatakikomi
2017.01,11,Satoyama,0,Tsurugisho,1,yorikiri
2017.01,11,Wakanoshima,0,Aminishiki,1,hatakikomi
2017.01,11,Asahisho,0,Azumaryu,1,yorikiri
2017.01,11,Seiro,1,Kyokutaisei,0,uwatenage
2017.01,11,Kitataiki,0,Chiyomaru,1,sukuinage
2017.01,11,Ura,1,Yamaguchi,0,oshidashi
2017.01,11,Tokushoryu,1,Daieisho,0,hatakikomi
2017.01,11,Kyokushuho,0,Oyanagi,1,okuridashi
2017.01,11,Kotoeko,1,Hidenoumi,0,yorikiri
2017.01,11,Toyohibiki,0,Onosho,1,tsukiotoshi
2017.01,11,Osunaarashi,0,Ichinojo,1,yorikiri
2017.01,11,Kagayaki,1,Nishikigi,0,yorikiri
2017.01,11,Takakeisho,0,Sokokurai,1,yorikiri
2017.01,11,Daishomaru,1,Ishiura,0,oshidashi
2017.01,11,Kaisei,1,Chiyoo,0,oshidashi
2017.01,11,Sadanoumi,1,Chiyonokuni,0,yorikiri
2017.01,11,Hokutofuji,1,Chiyotairyu,0,oshidashi
2017.01,11,Chiyootori,0,Aoiyama,1,kotenage
2017.01,11,Myogiryu,0,Gagamaru,1,oshitaoshi
2017.01,11,Chiyoshoma,0,Takanoiwa,1,oshidashi
2017.01,11,Okinoumi,0,Kotoyuki,1,okuridashi
2017.01,11,Yoshikaze,1,Arawashi,0,yorikiri
2017.01,11,Takekaze,0,Mitakeumi,1,hikiotoshi
2017.01,11,Takarafuji,1,Tochiozan,0,oshidashi
2017.01,11,Takayasu,1,Shodai,0,hikiotoshi
2017.01,11,Tamawashi,0,Shohozan,1,tsukidashi
2017.01,11,Ikioi,0,Goeido,1,uwatenage
2017.01,11,Kisenosato,1,Endo,0,kotenage
2017.01,11,Terunofuji,0,Hakuho,1,yorikiri
2017.01,11,Kakuryu,0,Kotoshogiku,1,fusen
2017.01,12,Tsunekawa,0,Narutaki,1,yoritaoshi
2017.01,12,Wada,1,Hattorizakura,0,yorikiri
2017.01,12,Azumayama,0,Shimakaze,1,yorikiri
2017.01,12,Itakozakura,1,Tokio,0,yorikiri
2017.01,12,Wakayamanaka,0,Wakayama,1,hatakikomi
2017.01,12,Kyonosato,1,Daishiryu,0,oshidashi
2017.01,12,Akutsu,0,Hanashi,1,yorikiri
2017.01,12,Dewanosora,1,Bushi,0,oshitaoshi
2017.01,12,Hakuyo,1,Shunpo,0,yorikiri
2017.01,12,Tamanoryu,1,Daiisshin,0,oshitaoshi
2017.01,12,Ayaminato,0,Ichifuji,1,kotenage
2017.01,12,Shironofuji,0,Kadokura,1,oshidashi
2017.01,12,Sakurafuji,1,Nakatani,0,yorikiri
2017.01,12,Mochizuki,0,Teruju,1,yorikiri
2017.01,12,Imai,1,Hokutosato,0,utchari
2017.01,12,Mogaminishiki,0,Iko,1,yorikiri
2017.01,12,Kurokage,0,Daishohama,1,yorikiri
2017.01,12,Azumanami,1,Daigonishiki,0,yorikiri
2017.01,12,Wakayamana,0,Goketsuyama,1,oshidashi
2017.01,12,Furanshisu,1,Umiwatari,0,yorikiri
2017.01,12,Yamana,0,Higonoryu,1,yorikiri
2017.01,12,Kozakura,0,Takanonari,1,yorikiri
2017.01,12,Kainowaka,1,Kirimaru,0,oshidashi
2017.01,12,Yamanaka,0,Izumigawa,1,hatakikomi
2017.01,12,Mihamaumi,1,Tsuyukusa,0,oshidashi
2017.01,12,Terumichi,0,Tochiimari,1,hikiotoshi
2017.01,12,Sekizuka,1,Tamashinriki,0,hatakikomi
2017.01,12,Miyakojima,0,Shinzan,1,yorikiri
2017.01,12,Ota,1,Hakkairyu,0,shitatehineri
2017.01,12,Buken,1,Azumahikari,0,yorikiri
2017.01,12,Daisho,1,Asatatsuke,0,yorikiri
2017.01,12,Takada,0,Asahimaru,1,hatakikomi
2017.01,12,Okuniasahi,1,Kokuryunami,0,yoritaoshi
2017.01,12,Tsubakifuji,1,Daiseiryu,0,tsukiotoshi
2017.01,12,Kotootomo,1,Takakurayama,0,yoritaoshi
2017.01,12,Nakai,0,Ishihara,1,yorikiri
2017.01,12,Takiguchi,1,Fudano,0,hatakikomi
2017.01,12,Kotoomura,1,Reon,0,yorikiri
2017.01,12,Kenyu,1,Shinyashiki,0,oshidashi
2017.01,12,Hisatsukasa,0,Hokutogo,1,oshidashi
2017.01,12,Akitoba,1,Tochimitsuru,0,oshidashi
2017.01,12,Satonofuji,1,Hanakaze,0,yorikiri
2017.01,12,Inabajo,0,Terunohana,1,shitatenage
2017.01,12,Yamazaki,1,Chiyooume,0,yoritaoshi
2017.01,12,Yamamoto,1,Kaishinmaru,0,hatakikomi
2017.01,12,Oyamatoumi,0,Satoyama,1,oshidashi
2017.01,12,Rikiyushi,1,Sakaguchi,0,kotenage
2017.01,12,Kanryu,0,Isshinryu,1,abisetaoshi
2017.01,12,Tatsukaze,0,Masuminoru,1,yorikiri
2017.01,12,Omote,1,Sadanogo,0,ashitori
2017.01,12,Kenho,1,Hamadayama,0,kotenage
2017.01,12,Daishoki,1,Kotomyozan,0,hatakikomi
2017.01,12,Hirose,0,Kotorikuzan,1,oshidashi
2017.01,12,Takaseiryu,0,Hatachijo,1,yoritaoshi
2017.01,12,Wakakoki,0,Mutsukaze,1,yorikiri
2017.01,12,Tosahikari,1,Tochitensho,0,sukuinage
2017.01,12,Daishowaka,0,Miyauchi,1,yorikiri
2017.01,12,Amanishiki,1,Tsugaruumi,0,ashitori
2017.01,12,Hidano,1,Nakao,0,yoritaoshi
2017.01,12,Nakashima,0,Kotomanabe,1,yorikiri
2017.01,12,Teraosho,0,Kasugamine,1,uwatenage
2017.01,12,Hokutonami,1,Chikarayama,0,oshidashi
2017.01,12,Wakasenryu,1,Sazanami,0,yorikiri
2017.01,12,Yuma,1,Isenohana,0,kekaeshi
2017.01,12,Miyazaki,0,Okinoiwa,1,yoritaoshi
2017.01,12,Tochigidake,0,Matsuda,1,yoritaoshi
2017.01,12,Minatosho,1,Sadanosato,0,uwatedashinage
2017.01,12,Takunoumi,0,Yoshinokuni,1,shitatenage
2017.01,12,Hokutoshin,0,Asatenmai,1,hatakikomi
2017.01,12,Fujinokaze,0,Kotokojima,1,tsukiotoshi
2017.01,12,Toho,1,Dewaizumi,0,yorikiri
2017.01,12,Haruminato,1,Wakahizen,0,oshidashi
2017.01,12,Kiriarashi,1,Kototaiki,0,hatakikomi
2017.01,12,Ariake,0,Kotozensho,1,tsukiotoshi
2017.01,12,Kurahashi,0,Aomihama,1,hatakikomi
2017.01,12,Hienriki,1,Uchida,0,yoritaoshi
2017.01,12,Minatoryu,1,Fujinohana,0,sukuinage
2017.01,12,Kotorikisen,1,Saio,0,yorikiri
2017.01,12,Hokutotsuru,1,Munakata,0,oshidashi
2017.01,12,Sakaekaze,0,Narumi,1,oshidashi
2017.01,12,Ohata,1,Hikarugenji,0,oshidashi
2017.01,12,Hamaminato,0,Tochiminato,1,hatakikomi
2017.01,12,Tenichi,1,Mitozakura,0,hatakikomi
2017.01,12,Saionji,0,Teraoumi,1,yorikiri
2017.01,12,Orora,1,Ryuseio,0,yorikiri
2017.01,12,Suekawa,0,Shuji,1,oshidashi
2017.01,12,Daishokaku,0,Shunba,1,tsukiotoshi
2017.01,12,Ebisumaru,1,Mitotsukasa,0,uwatenage
2017.01,12,Hitachigo,0,Shinohara,1,shitatenage
2017.01,12,Baraki,1,Shohoryu,0,kotenage
2017.01,12,Hamaeiko,0,Kitanomine,1,tsukiotoshi
2017.01,12,Okinohama,0,Sasayama,1,yorikiri
2017.01,12,Obamaumi,0,Daijo,1,sukuinage
2017.01,12,Tetsuyuzan,0,Kotokino,1,yorikiri
2017.01,12,Yoshikasuga,1,Kihonoumi,0,yorikiri
2017.01,12,Chiyoraizan,0,Kotonoshu,1,oshitaoshi
2017.01,12,Kawaraumi,0,Gorikiyama,1,yorikiri
2017.01,12,Nakazono,1,Tamakongo,0,yoritaoshi
2017.01,12,Hitenryu,0,Kaizen,1,oshidashi
2017.01,12,Masakaze,0,Tochiseiryu,1,oshidashi
2017.01,12,Kainoryu,0,Hokaho,1,yorikiri
2017.01,12,Tomisakae,0,Musashikuni,1,tsukitaoshi
2017.01,12,Aoi,0,Fukamiyama,1,shitatenage
2017.01,12,Hokutokawa,1,Gokushindo,0,susoharai
2017.01,12,Aozora,0,Aonosho,1,oshidashi
2017.01,12,Oki,1,Takakento,0,yorikiri
2017.01,12,Chiyonokatsu,0,Yoshiazuma,1,oshidashi
2017.01,12,Takakasuga,0,Masutoo,1,yorikiri
2017.01,12,Ozora,0,Oazuma,1,yorikiri
2017.01,12,Akinoyama,1,Takamisato,0,oshidashi
2017.01,12,Suzaku,0,Yuki,1,oshitaoshi
2017.01,12,Katsunofuji,1,Daishoryu,0,uwatenage
2017.01,12,Rikito,1,Chiyosakae,0,tsukiotoshi
2017.01,12,Sasakiyama,0,Ayanoumi,1,yoritaoshi
2017.01,12,Kotodaigo,0,Koba,1,oshidashi
2017.01,12,Aokishin,0,Dewaotori,1,yoritaoshi
2017.01,12,Kansei,0,Chiyoarashi,1,hikiotoshi
2017.01,12,Kotaro,1,Nankairiki,0,oshidashi
2017.01,12,Tochinobori,1,Sotairyu,0,kubinage
2017.01,12,Terao,0,Kotokobai,1,yorikiri
2017.01,12,Ryusei,0,Ichiki,1,izori
2017.01,12,Oiwato,0,Horyuyama,1,shitatenage
2017.01,12,Kiribayama,1,Kaito,0,tsukidashi
2017.01,12,Tsurubayashi,1,Tochinohama,0,kakenage
2017.01,12,Ryuonami,0,Jokoryu,1,oshidashi
2017.01,12,Hakuyozan,0,Irie,1,hatakikomi
2017.01,12,Sakigake,0,Tochihiryu,1,yorikiri
2017.01,12,Irodori,1,Shosei,0,oshidashi
2017.01,12,Daiseiho,0,Tamaki,1,tsukidashi
2017.01,12,Iwasaki,1,Dewahayate,0,katasukashi
2017.01,12,Masunosho,0,Akiseyama,1,yorikiri
2017.01,12,Shimanoumi,1,Akua,0,oshitaoshi
2017.01,12,Goshi,1,Daiseido,0,yoritaoshi
2017.01,12,Asasekiryu,0,Kizenryu,1,hatakikomi
2017.01,12,Terutsuyoshi,0,Satoyama,1,hatakikomi
2017.01,12,Amuru,1,Wakanoshima,0,yoritaoshi
2017.01,12,Homarefuji,0,Ryuden,1,oshitaoshi
2017.01,12,Asahisho,0,Amakaze,1,oshidashi
2017.01,12,Tokushoryu,1,Daiamami,0,yorikiri
2017.01,12,Rikishin,1,Tsurugisho,0,yorikiri
2017.01,12,Seiro,0,Yamaguchi,1,oshidashi
2017.01,12,Kyokutaisei,1,Azumaryu,0,uwatehineri
2017.01,12,Ura,1,Aminishiki,0,okuridashi
2017.01,12,Oyanagi,1,Chiyomaru,0,oshidashi
2017.01,12,Kyokushuho,1,Onosho,0,hatakikomi
